COD_ID_PRODUTO,DES_PRODUTO,total_vendido
85861,CHICLE FREEGELLS 120G ZERO GUM HORTELA,548.00
63705,INSET SET INSET 70G DEDETIZADOR FUMETA C/2,548.00
98714,"PAPEL MANTEIGA ROYAL PACK 30CMX7,5M",548.00
88959,CHOC TRENTO 512G BRANCO,548.00
80590,HIDRATANTE PAIXAO 400ML TENTADORA,548.00
106133,SABONETE PREMISSE 1L DEOLINE RF PESSEGO/DAMASCO,547.00
55062,FILE DE SALM?O CONGELADO VACUO KG,546.41
104290,"VODKA ORLOFF 1,75L",546.00
104856,RAC?O BIRBO PARA C?ES ADULTOS SABOR FRANGO TRADICIONAL 7KG,546.00
5018,LIMPA VIDRO VEJA VIDREX 500ML RF,546.00
5009,LIMPA VIDRO VEJA VIDREX 500ML TRAD PULV,546.00
82836,COLORIFICO EM PO KITANO 80G,546.00
96898,LING SUINA BORRUSSIA KG FORTE SKIN,545.74
105350,RAC?O KITEKAT PARA GATOS ADULTOS DE MIX DE CARNES 900G,545.00
85398,SORVETE KIBON 800ML PT OVOMALTINE,545.00
70533,PLAFON TASCHIBRA E27 PORCELANA,545.00
99496,ESC DENT ORAL B C/2 MAC 3D WHITE CARV,545.00
1057,GALETO KG CONGELADO,544.62
102879,DESINFETANTE YPE MULTISSUPERFICIES ANTIBAC 500ML,544.00
106153,CERV ELEMENTUM 500ML IPA INDIA PALE ALE,544.00
102002,"COBERTURA HARALD TOP GOTAS CHIPSHOW AO LEITE 1,010KG",544.00
104807,KETCHUP CAJAMAR TRADICIONAL 830G,543.00
94859,FORMINHA PAPEL CONFESTA N4 C/100 ROSA CLARO,543.00
36825,ANTISSEPTICO ORAL B 500ML HORTELA LV500 PG300ML,543.00
51443,"PE MOCA DA COLONIA 1,035KG C/23 POT",543.00
93536,APARELHO DEP GILLETTE C/1 VENUS SENS,543.00
44122,FILE PEITO DA GRANJA 1KG IQF,543.00
99485,"AMACIANTE DOWNY 1,6L CONC AGUA FRESCA",542.00
93500,FRALDA PAMPERS SUPERSEC M 90,542.00
90785,CHA MATTE LEAO 40G C/25 NAT,542.00
106347,HAMBURGUER MISTO MONTANA 672G C/12 FGO/BOV CONG,542.00
103668,"MOLHO PARA PIZZA ODERICH 1,01KG",542.00
105461,AZEITONA LA VIOLETERA 330G VD RECH VERD C/PIMENTAO,542.00
55259,LEITE PO CCGL INTEGRAL 400G DIETAS C/REST LACTOSE,541.00
97556,SHAMPOO TRESEMME 670ML GRAT170ML TAM ECO DET CAP,541.00
101208,CHINELO HAVAIANAS TOP AZUL NAVAL 39/40,540.00
3590,CAFE 3 CORACOES 330G C/LEITE,539.00
106315,BISC PIRAQUE 75G ORIG RECH GOIABINHA,539.00
81625,"COBERTURA CONF 1,01KG LEIT BARRA BARRA",539.00
1598,LAPIS BIC C/4 PRETO EVOLUTION 835230,539.00
104729,CARNE SUINA PERNIL TEMPERADO SEM OSSO RESFRIADO SEARA KG,538.88
26147,COND ELSEVE 400ML RENO REPAR TTL 5,538.00
12997,SHAMPOO TRESEMME 400ML RECONST FORC,538.00
9014,GOMA MASCAR MENTOS UN 56G FRESH AZUL,537.00
50972,MIX COQUETEL UNIAGRO 30G,537.00
77897,DESINFETANTE LYSOFORM 1L BRUTO,537.00
97444,AMACIANTE DOWNY 3L CONC LIRIOS CAMPO,537.00
105320,BARRA PROTEINA MAX TITANIUM 41G POW DARK CHOC,537.00
105749,BARRA PROT BANANA BRASIL 50G PROTEIN+ NAPOL,537.00
60887,MILHO VICATO 5KG GRAO,536.00
96115,SHAMPOO SEDA RECAR NAT HIDRA 425ML,536.00
64392,MAIONESE HEMMER 290G C/TOMATE SECO,536.00
51683,ARROZ BLUE VILLE 125G C/8 BCO SAQ,536.00
36808,SHAMPOO PANTENE BRILHO EXTREMO 400ML,536.00
94992,FARINHA DE TRIGO MAFALDA TIPO 1 5KG,535.00
93518,SHAMPOO PANTENE MICELAR 400ML,535.00
5284,LIMPADOR DESTAC 500ML LAVANDA,535.00
106127,ARROZ TREICHEL 5KG S/GLUT BCO TP1,534.00
88970,PIRULITO BLONG 672G ENERGY,534.00
65905,"DOCE N BONN 1,01KG SORVETE SECO",534.00
89757,ARROZ MEU BIJU 1KG BRANCO,534.00
63467,ODORIZADOR BOM AR CLICK 12ML RF SPR LAVANDA 50%DESC,534.00
85516,"RACAO NHOCK 10,1KG CLASSIC",533.00
6643,JG COPO NADIR 265ML C/6 GINGA,532.00
36511,PAO QUEIJO FORNO MINAS 240G TRAD,531.00
66388,MOLHO SALADA LIZA 234ML ROSE,531.00
98279,KIT SABORES KARPINSKI PARA CHIMARR?O 40G,531.00
94166,AMPOLA TRAT PANTENE 15ML SHOT HID,531.00
103387,SHAMPOO CONDICIONADOR PROC?O NEUTRO 2X1 1LITRO,531.00
12260,CHINELO HAVAIANAS. TOP PRETO 35/36,531.00
3839,ESPUMANTE SALTON 750ML BRUT ROSE,530.00
7766,FILTRO BOMBA CHIMARRAO QUTIL,530.00
103962,MISTURA PARA BOLO UNI?O INTEGRAL DE MAC? COM CANELA 400G,530.00
4342,ALIMENTO INF NESTLE 170G GALINHA C/LEG,530.00
101215,MANJERONA OAK 18G FLOCOS,530.00
104831,ODORIZADOR GLADE TOQUE FRESCOR BRISA CITRICA DE VER?O LEVE 3 PAGUE 2 DE 12ML CADA,530.00
101210,CHINELO HAVAIANAS TOP AZUL NAVAL 43/44,529.00
74493,SHAMPOO SANOL 500ML ANTIPULGAS,529.00
104089,CHINELO HAVAIANAS TRAD ROSA FLUX 35/36,529.00
91223,TEMPERO KARPINSKI 17G MANJERONA,529.00
54602,FILE COSTA SUL PANGA 800G C/GORDURA CONG,529.00
105511,ODORIZADOR GLADE 12ML C/3 RF SUAV FRUT/LIVR L3P2,528.00
8232,EXTRATO DE TOMATE QUERO LATA 350G,528.00
63544,MOLHO TOMATE BONARE 340G SACHE TRA,528.00
106052,CARGA GILLETTE C/6 MACH3 SENS LV6 PG5,527.00
35472,"RACAO SAPECA 10,1KG ADULTO",527.00
69402,TABUA CARNE PLASNEW,526.00
73125,CAIXA TERMICA MOR 18L VERMELHA,526.00
102232,INSETICIDA PROINSET MUILTI INSETICIDA 400ML GRATIS 100ML,526.00
98478,SUPLEMENTO ENGOV AFTER 250ML ALIM TANGERINA,526.00
93640,BISC TODESCHINI 360G LEITE,525.00
106301,LOMBO AURORA 200G BEM LEVE FAT,525.00
59548,MORTADELA FRICASA 180G BOLOGNA FAT,525.00
60681,ENXAG BUCAL PLAX 250ML INFINIT,525.00
12411,ABSORV INTIMUS C/8 INTERNO MINI,524.00
103189,CERVEJA TUPINIQUIM RED ALE 600ML,524.00
69398,CJ POTE PLASNEW RET MED C/3 TRANSP,524.00
101657,CAFE LOR 90G SOLUVEL LIOFILIZADO CLASS,524.00
101747,RAC?O MONELLO PARA GATOS ADULTOS BOLAS DE PELOS DE FRANGO E PEIXE 1KG,524.00
102462,SABONETE LIQUIDO MONANGE DETOX COM CAPIM-LIM?O E GENGIBRE 240ML,523.00
12406,BARALHO COPAG PINGUIM C/54 CARTAS,523.00
16472,REQUEIJAO NESTLE 200G CREM TRAD,522.00
72450,CJ POTE PLASNEW 3PCS RED MED,522.00
106328,AGUA SANIT NELLY 1L CLORO ATIVO USO GERAL,522.00
98163,DES OLD SPICE 200ML AERO MASC MAR PROFUNDO,522.00
10301,OLEO IPIRANGA 1L MOTO PROT4T 20W 50,521.00
82419,FILE FRANGO LAR 700G MILANESA,521.00
100594,EMBALAGEM GALVANOTEK 170ML C/10 P/ALIMENTO G640,520.00
3218,PORTA FILTRO MELITTA ESTACOES 102,520.00
101389,VODKA KISLLA BIG APPLE GOLD 900ML,519.00
84065,ESPUMANTE GARIBALDI 750ML PINO NOIR BRUT ROSE,519.00
86700,JG COPO NADIR 265ML BATUQUE C/6,519.00
106045,MOLHO KNORR 150ML SHOYU,519.00
101778,SAGU CALD?O TIPO 1 400G,518.00
39897,COND DOVE 400ML RECONST COMPLETA,518.00
98979,LAMPADA TASCHIBRA LED 3000K TKL 90/15W,518.00
103743,GELEIA PETRY ZERO ACUCAR DE MORANGO 250G,518.00
103321,"BALA BUBBALOO SUPER MACIA PATINHAS AZEDINHA DE MORANGO 82,5",518.00
10156,*FORMA GELO PLASVALE 657,517.00
63421,"DOCE PETRY 1,8KG GOIABA",517.00
101454,CARNE BOVINA BIFE ACEM RESFRIADO LOV BEEF KG,515.51
10624,ABSORV S LIVRE C/8 NOITE/DIA C/ABAS,515.00
71133,RACAO PURINA FRISKIES 3KG *MIX CARNE,515.00
79561,BEBIDA MIST NINNOFF 900ML COSMOPOLI,514.00
100424,PASTEL DE CARNE MALLET CONGELADO 1KG,514.00
105014,REFRIG COCA COLA 310ML S/ACUC MELANCIA/MOR,514.00
103044,"POTE SANREMO PARA FRIOS COM DUAS DIVISORIAS 1,4 LITROS",513.00
103394,ESC DENT CONDOR C/2 INF MACIA SUAV BARBIE LV2 PG1,513.00
77679,BRILHUS PA MULTIUSO,511.00
101777,RACAO MONELLO 7KG CAO ADULTO RACA PEQ FGO,511.00
72240,ACUCAR MAGRO 400G C/STEVIA,510.00
4901,LIMPADOR VEJA 500ML X-14 RF TIRA LIMO,510.00
91363,AFASTA TRACA SAIF 50G PERF CANELA,510.00
15823,*BANANA PASSAS BANANA BRASIL 86G,509.00
65597,"CHOC GRANULADO DONA JURA 1,005KG PT",509.00
106157,CERV ELEMENTUM 500ML WITBIER,507.00
90667,ODORIZADOR GLADE 432ML AERO NEUTRA FRESH,507.00
92923,SABONETE LIQ LUX 440ML REFIL ERVA DOCE,507.00
85862,CHICLE FREEGELLS 120G ZERO GUM EXTRA FORTE,507.00
71824,WHISKY BALLANTINES 750ML FINEST,506.00
85607,"ANTISSEPTICO LISTERINE 1,5 ZR COOL MINT",506.00
104309,DESINFETANTE BRILHA SUL FLORAL 5L,505.00
102502,MORTADELA EXCELSIOR 400G S/TOUC RESF,505.00
96831,BEBIDA VEGETAL NUTS 1L BASE COCO ZR,505.00
101156,BETERRABA PETRY EM CONSERVA 520G,505.00
103310,MASSA VOGLIOMANGIARE ESPAGUETE CONGELADA 400G,504.00
91013,QUEIJO PRESIDENT 185G GOUDA FRACAO,504.00
102433,FRANGO DE PADARIA TEMPERADO NA CERVEJA SEARA KG,503.46
61219,KIT FEIJOADA FRICASA 500G,503.00
105120,GARRAFA SQUEEZE LIV MARMITOU OU ROSA 700ML 1 UNIDADE,503.00
98422,ESPUMANTE LOMA NEGRA 750ML ROSE BRUT,503.00
99312,CEREAL ALCA FOODS 1KG MAT CHOCO CORN,502.00
96110,COND SEDA 425ML RECAR NAT HIDRA,502.00
10039,PA NOVICA PLAST CLIPA,502.00
75798,ALCAPARRAS INCOTRIL 100G POUCH,502.00
810,COPA MAJESTADE KG VACUO,501.16
3320,VINHO SANGUE BOI 750ML TINTO SECO,501.00
105844,COPO TERM TOTALPLAST 180ML C/20 DESCART,501.00
102057,TOALHA DE BANHO LUFAMAR AZUL 70X135,501.00
97805,GIN GORDONS 750ML LONDON DRY,501.00
106226,FOLHADO FORNO DE MINAS 800G RECH CONG,500.00
88071,COLORACAO MINI KIT 75G BIOCOLOR *CAST CLARO 5,500.00
3535,ESM RISQUE 8ML RENDA,500.00
28732,COND ELSEVE 400ML RT5 EXT PROFUND,500.00
61095,AMPOLA PANTENE 15ML RESTAURACAO,500.00
98853,REFRESCO PIKO UVA 1KG,499.00
43939,KALANCHOE P15 ESP,499.00
99447,KIT SHAMPOO 375ML + CONDICIONADOR 170ML OX 545G HIDRATAC?O REVITALIZANTE,499.00
102280,FARINHA DE TRIGO SANANDUVA ESPECIAL PARA MASSAS FRESCAS 5KG,499.00
103380,CEREAL MATINAL KELLOGGS CHOCO KRISPIS DE CHOCOLATE 200G,498.00
96480,ABSORV S LIVRE C/32 ADAPT PLUS C/ABAS L+P-,498.00
95003,VINHO CASAL MENDES 750ML PORT VERDE BCO,498.00
91155,MASSA MOSMANN 3KG SEMOLA PARAF,498.00
105965,BISC BIBI 100G BACON,498.00
15360,SUCO PETRY 300ML INT LARANJA,498.00
104152,FONDANT PINGO DELICIAS ROSSETTO DE DOCE DE LEITE COM 50 UNIDADES 500G,498.00
77935,SAL JUREIA 500G HIMALAIA GROSSO,497.00
34490,SHAMPOO JOHNSONS BABY 400ML CLAROS,497.00
77898,DESINFETANTE LYSOFORM 1L SUAVE,497.00
85537,MOLHO PIMENTA CEPERA 270ML SRIRACHA,497.00
102483,SABONETE LIQUIDO MONANGE DE FLOR DE LAVANDA 240ML,497.00
102919,LINGUICA SUINA LEBON CONGELADA 5KG,496.00
99806,AMENDOA UNIAGRO CRUA POUCH 120G,496.00
88361,QUEIJO FRIOLACK KG COLONIAL MEIA LUA,495.56
715,PAO SUPERPAN KG MILHO,495.44
87290,MASSA PASTEL DITALIANE 1KG 21CM COLONIAL,495.00
47720,*BOLINHO MARICOTA 260G BACALHAU,495.00
97824,CANUDO STRAWPLAST C/100 BIO COMUM,495.00
75275,"AZEITONA RIVOLI 1,010KG C/CAROCO",495.00
104957,DESENGORDURANTE DE COZINHA AQUAFAST DE LIM?O LEVE 1L E PAGUE 900ML,494.00
65459,MOUSSE APTI 70G MORANGO,493.00
26146,COND ELSEVE 400ML RENO RT5 ESP QUIMIC,493.00
72957,TEMPERO KI SABOR 40G FAZ ARROZ TRAD,493.00
104055,CAPELETTI DE FRANGO ZACCARON 400G,493.00
106066,AMENDOIM CALDAO 400G RUNNER BCO TP1,492.00
101224,TEMPERO OAK PARA PEIXE 20G,492.00
92686,FOLHADINHO MALLET 400G FRANGO CONG,492.00
95823,CAFE COAMO 1KG GRAO PREMIUM,492.00
11891,*PILHA PANAS C/4 AZUL PEQ UM 3SHS,492.00
80104,CAFE LOR 140G VIDRO SOLUVEL INTENSE,492.00
105344,"RAC?O PEDIGREE PARA FILHOTES DE CARNE, FRANGO E CEREAIS 900G",491.00
98885,SALSICHA NOBRE 3KG C/CORANTE,491.00
5151,BIFINHO DOGUITOS 65G CARNE,491.00
89935,MASSA DITALIANE 1KG COLONIAL C/OVOS ESPAGUETE,491.00
98671,RODO ESFREBOM P/PIA PLASTICO,490.00
104928,WAFER DIANA DE MORANGO 100G,490.00
37331,COMPOSTO LACTEO NESTLE 800G NINHO FASES 1+,490.00
73464,TORTA BECK BECK 700G PAVE LIMAO,490.00
80851,CREME DEP DEPIMIEL 40G FACIAL,489.00
103309,MASSA VOGLIOMANGIARE TALHARIM LARGO CONGELADA 400G,489.00
97736,TACA PARA CHAMPAGNE STRAWPLAST CRISTAL DESCARTAVEL COM 4 UNIDADES 120ML,489.00
72663,SHAMPOO+COND HEDERA 350ML BABOSA,489.00
34284,GOMA MASCAR MENTOS 56G PURE FRESH WINT,489.00
101230,NOZ MOSCADA OAK 35G GRAO,489.00
100113,"LIMPADOR AJAX LIMPEZA PESADA FRESH LEMON 3,8L",489.00
95024,REFRIG BIRI 2L LARANJA,488.00
87295,MASSA PASTELAO DITALIANE 2KG COLONIAL,488.00
74922,MAIONESE ODERICH 170G LIMAO,488.00
69962,CJ COLHER CHA TRAMONTINA 3PC LEME PRETO,488.00
100248,CONDICIONADOR OX LISO DURADOURO 400ML,488.00
94139,AMACIANTE DOWNY NATURALS COCO MENTA 900ML,488.00
98824,BACON AURORA 1KG CUBOS DEF,488.00
86994,KIT ESCOVA PENTE BONITTA MEDIO,488.00
97831,VELA SANDERO N7 VOTIVA N.SRA FATIMA,487.00
54540,SARDINHA COSTA SUL EVISC CONG 800G,487.00
80642,AGRIAO ESTANCIA FIGUEIRA UND,486.00
105967,BISC BIBI 100G TRAD,486.00
93853,INSET SBP 35ML AP+RF LED AEDES OFERTA ESPECIAL,486.00
103434,DESODORANTE OLD SPICE SPRAY ADVENTURE VALENTIA E MADEIRA 200ML,486.00
6602,COPO NADIR 100ML CAFEZIN/CANI 3033,486.00
82401,OSSO FILOS 45G C/2 ROLL PEQUENO,485.00
10701,ABSORV OB C/10 SUPER LV10 PG8,485.00
103664,ARROZ REI ARTHUR INTEGRAL PARBOILIZADO TIPO 1 DE 1KG,485.00
76973,LIMPADOR UAU 500ML RF MULTIUSO CLORO ATIVO,485.00
84494,MAIONESE HEMMER 290G LIMAO,485.00
104732,CARNE SUINA COSTELA TEMPERADA COM OSSO RESFRIADA SEARA KG,484.07
101391,CONHAQUE CONTRERI 900ML,484.00
75415,BANQUETA MOCHO PEQ,484.00
5187,LIMPADOR VEJA 500ML PERF FLOR SONHOS 30%DESC,484.00
82972,CARNE BOV ANSELMI KG COST A C/O CONG,483.62
106128,ARROZ TREICHEL 1KG BCO TP1,483.00
84172,CHOC CHOCOA 96G SEXTAVADA,483.00
99659,"TIRA MANCHA VANISH 1,2KG EMB ECON CRYSTAL WHITE",483.00
101675,FRALDA DESCARTAVEL HUGGIES TRIPLA PROTEC?O XG PACOTE COM 32 UNIDADES,483.00
97886,DESINFETANTE PINHO SOL 1L 2X PODER ORIG,482.00
75050,CAD DESENHO PANAMERICANA CD 48F,482.00
80214,CHA NATURAL TEA 335ML PITAYA,482.00
85616,BEBIDA LACTEA STA CLARA 1KG SACO COCO,482.00
104926,CHOCOLATE LACTA INTENSE NUTS DE AVEL? E CROCANTE DE CACAU COM 40% DE CACAU 85G,482.00
50983,MIX APERITIVO UNIAGRO 30G,482.00
16394,"*GAR TERM TERMOLAR 1,8L MAGIC 8799 *CAVALOS",482.00
81362,RIM BOV BEST BEEF KG CONG,481.59
103444,FILE PEITO DE FRANGO SEM OSSO CONGELADO MAIS FRANGO KG,481.34
98213,SABONETE PALMOLIVE 500ML REF JASMIM,481.00
100869,CREME DENTAL SORRISO TRIPLA LIMPEZA COMPLETA PRECO ESPECIAL 220G,481.00
106391,SHAMPOO ABOVE 325ML MEN HID ANTICASPA 4X1,480.00
94819,ESPUMANTE GARIBALDI 750ML ICE PROSECCO,479.00
89316,CERV ROLETA RUSSA 350ML LT APA,479.00
64184,COND PALMOLIVE 350ML MACIEZ PROLONG,479.00
105150,VELA SANDERO DE MORANGO COM 8 UNIDADES 18G,479.00
103970,GIN ETERNITY 900ML STRAWBERRY,478.00
87293,*MASSA PASTEL DITALIANE 2KG ROLO COLONIAL,478.00
101883,CREME PARA PENTEAR SEDA BRILHO E FORCA PARA TODOS OS TIPOS DE CABELO 300MLL,478.00
3219,PORTA FILTRO MELITTA ESTACOES 103,478.00
99976,BACON LEBON KG MANTA,477.37
8835,ACUCAR UNI?O ORGANICO 1KG,477.00
77678,MOP BRILHUS SPIN REFIL,477.00
97767,LOCAO HID SKALA 400ML PROT LEITE VEG,477.00
98991,MISTURA PARA BOLO APTI PETIT GATEAU 400G,477.00
101812,ESPUMANTE CLAUDI ONOR ARGENTINO BRANCO BRUT 750ML,477.00
10910,CADEIRA MOR ALTA INFANTIL 2009,477.00
3301,VINHO AURORA 500ML COLHEITA TARDIA,477.00
106481,ESPETO FIAT LUX 25CM BAMBU C/50 P/CHURRASCO,476.00
96690,CREME PENT PANTENE 240G BAMBU NUT CRESCE,475.00
90746,FRALDA CAPRICHO BABY HIPER C/60 G,475.00
82502,RUM CAPIT?O SPARROW CARTA BIANCA 900ML,475.00
101510,ESCOVA DENTAL JADEPRO LUCCAS NETO COM 1 UNIDADE,475.00
10200,VASSOURA CASA E RUA C/CABO 164,475.00
96397,LAMP TASCHIBRA HALOGENA 100W 127V,475.00
85178,OLEO COCO QUALICOCO 200ML VD S/SABOR,475.00
68602,PINO QUTIL MULTIPLICAD 2P+1 T10A,475.00
106482,PILHA FIAT LUX C/2 PEQ AA,475.00
95332,*CREME PENT SEDA 700ML COCRIACOES *CACHOS DEFINID,474.00
103473,"ORGANIZADOR RATTAN PLASNEW PRETO N1 5,8 LITROS",474.00
95067,FARINHA MILHO TORDILHO 1KG MEDIA,474.00
35311,ALVEJANTE VANTAGE 500ML RF S/CLORO,474.00
106208,CHICLE FLORESTAL 140G HAPPY BOL HORTELA,473.00
105642,BEBIDA EASY BOOZE 269ML MISTA GIN TONIC,473.00
95902,DESINFETANTE OMO 500ML LAVANDA,473.00
43079,CREME LEITE PIRACANJUBA 200G S/LACT,472.00
65124,ESTOPA DE POLIMENTO RODABRILL 200G,472.00
2606,FONDANT DA COLONIA 160G LEITE COCO,472.00
76508,"KETCHUP AUREA 3,2KG",472.00
106051,CARGA GILLETTE C/6 MACH3 LV6 PG5,471.00
99448,KIT SHAMPOO 375ML + CONDICIONADOR 170ML OX 545G NUTRIC?O FORTALECEDORA,471.00
88033,MASSA TIA NORA 400G TORTEI CONG,471.00
3260,ERVA MATE BERNARDON 1KG,470.00
3837,ESPUMANTE SALTON 750ML BRUT,470.00
102639,KIT SHAMPOO 400ML + CONDICIONADOR 175ML PANTENE PRO-V BRILHO EXTREMO,469.00
106307,CHORIPAN AURORA 400G C/LING TOSCANA QJO,469.00
98724,"FILME ROYAL PACK PARA CHURRASCO ASSIM & ASSADO 45X7,5CM",469.00
72417,ESC DENT COLGATE C/2 TANDY,468.00
101516,CREME DENTAL COLGATE SENSITIVE PRO ALIVIO LEVE 3 PAGUE 2 90G,468.00
63034,TOMATE SECO HEMMER 220G,467.00
102397,CASTANHA DO PARA SNACK CLUB LARGE 120G,467.00
36587,INSET SET INSET 300ML AERO BARATAS,467.00
78503,ABSORV ALWAYS C/16 C/ABAS LV+ POR- SUAVE,467.00
80852,FOLHA DEP DEPIMIEL C/16 FACIAL,466.00
100114,ENXAGUANTE BUCAL COLGATE ZERO ALCOOL PLAX ICE FUSION COLD MINT 2L,466.00
105158,VELA SANDERO 7 DIAS DE MEL 1 UNIDADE 235G,466.00
106159,CERV ELEMENTUM 500ML PREMIUM LAGER,465.00
88966,PIRULITO BLONG 672G BLUE,465.00
85289,*KIT PROT SOLAR CENOURA B 220ML KID F50 GTS F30,465.00
103649,VASSOURA CONDOR S/CABO MULTIUSO,465.00
9810,TEMPER STA CLARA 150G CHEESE TRADICIONAL,464.00
104310,DESINFETANTE BRILHA SUL JASMIN 5L,463.00
83883,VINHO CEPAS PRIVADAS 750ML CABERNE SAUVIGNON,463.00
100816,ALMONDEGA BEST BEEF CLASSICA DE CARNE BOVINA IQF CONGELADA 500G,463.00
97471,MASCARA PANTENE 600ML TRAT BAMBU NUTRE CRESCE,463.00
105841,PANETTONE GROSS 400G FRUT,463.00
104758,CEREAL INFANTIL NESTLE MUCILON DE ARROZ 180G,463.00
63417,"BEIJINHO PETRY 1,8KG",463.00
100066,LAVA ROUPAS SURF CUIDADO DO COCO LIQUIDO EMBALAGEM ECONOMICA GAL?O 5L,462.00
103702,STROOPWAFELS PANINE COM RECHEIO DE CARAMELO 200G,462.00
8247,CERV EISENBAHN 355ML PALE ALE L NECK,462.00
21708,RODO PIA SANREMO 14CM,462.00
95073,FARINHA TRIGO TORDILHO 5KG TIPO 1,462.00
31307,COBERTURA NESTLE 1KG CHOC MEIO AMARGO,461.00
34591,"GAR TERM MOR 1,9L PRESSAO NOBILE PRETO 25102102",461.00
97088,CEBOLINHA COELHO UN HORTIFRUTI,461.00
81622,"COBERT FRACIONAD COBERTOP 1,01KG AO LEITE BARRA",461.00
77991,"*VINHO SAN MARTIN 1,4L BCO SUAV",461.00
79068,CERA DEP DEPIMIEL 100G ROLL ON CLASS,461.00
59563,CARNE SUINA FRICASA KG COST CONG,460.98
48241,REFRESCO TANG 25G LIMAO,460.00
89089,DES REXONA 150ML CLINICAL AERO FEM CLASS,460.00
103808,CONJUNTO DE POTE SANREMO RETANGULAR COM 3 UNIDADES DE 785ML,459.00
54541,FILE SALMAO COSTA SUL C/PELE 500G PEDACOS VACUO,459.00
13257,SHAMPOO PANTENE REST PROFUNDA 400ML,459.00
76284,AZEITE CEPERA 100ML DENDE,458.00
97881,LAVA ROUPA ARIEL 2L CONC SUAVE GENTIL,458.00
101241,TEMPERO OAK 45G ENDRO,458.00
101238,TEMPERO OAK 15G ERVAS FINAS,458.00
105403,COLA LOCTITE SUPER BONDER POWER FLEX GEL 2G,458.00
73822,RUM BACARDI 980ML BIG APPLE,458.00
6176,CERA BRAVO 750ML CLASSIC AMARELA,458.00
103999,KIT GILLETTE PRESTOBARBA3 SENSITIVE COM 4 APARELHOS + GRATIS 1 ESPUMA DE BARBEAR,458.00
85423,"RACAO SAPECA 10,1KG FILHOT",458.00
7698,MIST BOLINHO CHUVA 250G TRAD,458.00
99933,ALFACE LISA VERDURA E VIDA,457.00
59683,PETISCO PEDIGREE 270G DENTASTIX RACAS GRANDES,457.00
17518,CERV BADEN 600ML GOLDEN,457.00
104074,CHINELO HAVAIANAS SLIM ORGANIC WOMEN ROSA BALLET DOURADO N? 37/38,456.00
105107,COQUETEL FREE AFRIKA MARULA 900ML,456.00
104429,AMENDOIM CROCANTE YOKI LEVEMENTE SALGADO 500G,455.00
81520,LIMPA TAPETE SEMORIN 500ML,454.00
12000,VINHO JOTA PE 750ML TTO SUAV,454.00
65460,MOUSSE APTI 70G MARACUJA,453.00
36079,IOGURTE PIA ESSENCE 500G MIRTILO,453.00
103898,BISC HERMES 350G BEM CASADO,453.00
91827,CARNE BOV BEST KG PICAN RESF,452.61
59735,"AGUA MIN BAMBOO 1,5L S/GAS",452.00
101879,SHAMPOO TIANA SEDA JUNTINHOS CRESPOS ENCANTADOS 300ML,452.00
82559,COCKTAIL JURUTUDO 900ML COMPOST,452.00
5569,DESODOR HARPIC 50G BLOCO CX ACOPLAD ORIG,452.00
70747,LIMPADOR UAU 500ML MULT CLORO ATIVO GATIL,451.00
24376,PINCEL YANGZI FLEX YSN02,451.00
99646,"KIT TIRA MANCHAS VANISH GEL MULTIUSO 1,2L + CRYSTAL WHITE 1,2L",450.00
90319,SALG QUITANDA 70G BACON,450.00
93063,CARNE SUINA SEARA KG ATP BARRIGA PANC TIRA RESF,449.89
95304,CARNE BOVINA CAPA DO CONTRAFILE SULBEEF KG,449.07
80956,TOALHA UMED MILI C40 ADULTO,449.00
105456,AZEITONA LA VIOLETERA 360G VD VERD GORDAL C/CAROC,449.00
88145,BARALHO COPAG 139 C/54 CARTAS,448.00
93522,APARELHO BARB GILLETTE C/2 MACH3 SENS GEL,448.00
102892,CREME LEITE NESTLE 200G UHT,448.00
67077,GRANULADO DONA JURA 500G COLORIDO,447.00
101769,CARNE BOVINA TATU RESFRIADO ESTANCIA GAUCHA KG,446.56
69228,*POLPA TOMATE POMAROLA 520G,446.00
31359,KIT SENSODYNE 2 CREME DENT+ENXAG B,446.00
58661,"SUCO PETRY 2,5L LARANJA",446.00
97866,AMACIANTE DOWNY 450ML CONC SPORTS,446.00
78498,ABSORV ALWAYS C/8 BASIC SECA C/ABAS,446.00
103187,CERVEJA TUPINIQUIM IPA 600ML,445.00
22218,GARFO STRAWPLAS CRISTAL COM 50 UNIDADES,445.00
60614,GOMA MASCAR MENTOS UN 56G *UP2U,444.00
97730,CHOC TRENTO 800G MINI CHOC,444.00
69257,GELEIA MARIBO 270G PIMENTA,444.00
106043,MAIONESE HELLMANNS 335G LIGHT,444.00
50968,AMENDOIM UNIAGRO 30G TORRAD SALG,443.00
105472,SUCO PARA DILUIR DAFRUTA TROPICAL DE ABACAXI 950ML,443.00
104811,MAIONESE SALSARETTI 660G,442.00
98759,PRODUTO FALTANTE #98759,442.00
105748,BARRA PROT BANANA BRASIL 50G PROTEIN+ BANOFF,442.00
96449,PROTETOR DIARIO CAREFREE C/80 S/ABA TODODIA LV+PG-,442.00
26962,KETCHUP HELLMANNS 380G PICANT,441.00
71129,TACA CHAMP BOHEMIA 220ML CRISTAL,441.00
80615,DESODOR ADIDAS 90G AERO DRYPOWER MASC,441.00
6541,MEL DE ABELHA SULMEL 500G,440.00
43633,PATE SEARA 100G PRESUNTO,440.00
